Datetime,Open,High,Low,Close,Volume
2013-09-05 03:00:00,97.0,97.0,96.7,96.7,2.75
2013-09-12 03:00:00,96.0,96.9,90.0,94.5,15.68433732
2013-09-19 03:00:00,93.6,94.4,90.2,90.2,5.80506
2013-09-26 03:00:00,90.2,96.9,90.0,92.0,17.67945101
2013-10-03 03:00:00,90.1,107.0,81.0,91.6,141.70783777
2013-10-10 03:00:00,91.6,107.0,84.0,104.9,63.81559384
2013-10-17 03:00:00,108.9,148.9,105.0,148.9,171.42624151
2013-10-24 03:00:00,148.9,159.0,86.0,149.7,184.46473941
2013-10-31 02:00:00,149.7,257.3,145.0,200.0,278.67219436
2013-11-07 02:00:00,200.0,310.0,200.0,299.1,675.65990185
2013-11-14 02:00:00,300.0,548.0,300.0,468.9,1361.03522779
2013-11-21 02:00:00,468.9,750.0,448.0,746.0,1776.42236543
2013-11-28 02:00:00,741.0,872.9,642.5,828.5,2399.71324991
2013-12-05 02:00:00,828.5,844.9,432.0,652.6,4298.42586454
2013-12-12 02:00:00,652.7,669.9,242.9,386.6,4876.68196109
2013-12-19 02:00:00,386.6,526.5,386.6,497.4,3279.48320592
2013-12-26 02:00:00,497.4,559.8,492.1,547.9,2228.20582171
2014-01-02 02:00:00,547.9,734.9,543.1,613.4,5347.23290776
2014-01-09 02:00:00,613.4,658.9,590.0,624.7,2986.23593162
2014-01-16 02:00:00,624.7,690.0,562.2,605.7,2100.50960061
2014-01-23 02:00:00,607.9,610.0,535.0,581.0,2237.98135818
2014-01-30 02:00:00,581.0,610.0,575.0,590.0,1563.65684401
2014-02-06 02:00:00,591.2,594.9,402.1,492.1,5667.1483514
2014-02-13 02:00:00,492.1,518.7,430.0,459.3,5434.46897037
2014-02-20 02:00:00,459.0,468.9,320.1,432.7,9325.37086274
2014-02-27 02:00:00,432.7,506.9,400.0,486.0,7763.7804734
2014-03-06 02:00:00,489.2,490.0,445.0,460.2,4338.22299556
2014-03-13 02:00:00,460.2,468.0,435.0,441.2,2863.98118389
2014-03-20 02:00:00,441.2,441.2,400.0,425.3,4760.27786158
2014-03-27 02:00:00,425.3,444.8,321.0,325.9,8477.37919997
2014-04-03 03:00:00,325.6,342.7,307.0,324.0,4540.40704318
2014-04-10 03:00:00,324.0,399.0,252.0,378.1,13266.68137363
2014-04-17 03:00:00,378.5,380.6,343.8,355.3,4110.57161346
2014-04-24 03:00:00,355.3,361.0,308.0,323.6,5972.9211638
2014-05-01 03:00:00,324.2,334.8,305.0,317.1,4127.5011128
2014-05-08 03:00:00,317.1,332.2,314.3,327.9,3580.87822622
2014-05-15 03:00:00,326.0,363.1,322.7,360.2,3422.37675621
2014-05-22 03:00:00,360.2,434.9,355.7,424.8,9165.12901772
2014-05-29 03:00:00,424.8,495.2,413.1,471.4,8260.49291043
2014-06-05 03:00:00,471.4,490.2,460.0,460.4,4417.83969113
2014-06-12 03:00:00,460.4,467.7,398.0,446.6,11418.34886394
2014-06-19 03:00:00,446.6,447.5,408.9,410.1,4683.50437107
2014-06-26 03:00:00,412.5,480.0,411.9,471.0,6623.09679157
2014-07-03 03:00:00,471.0,473.0,433.9,456.8,3453.79602844
2014-07-10 03:00:00,457.0,468.9,445.0,456.9,3211.93338049
2014-07-17 03:00:00,456.9,465.0,451.6,459.2,2611.17234733
2014-07-24 03:00:00,460.4,460.5,420.1,422.2,4979.60445898
2014-07-31 03:00:00,422.2,453.7,419.1,434.0,4687.61949249
2014-08-07 03:00:00,435.4,444.8,395.0,409.7,4811.42581903
2014-08-14 03:00:00,409.7,409.7,337.6,396.0,10952.29028718
2014-08-21 03:00:00,396.0,407.0,376.1,386.4,6159.41721529
2014-08-28 03:00:00,386.4,390.9,355.0,360.1,5038.69789554
2014-09-04 03:00:00,362.1,380.2,356.5,368.7,5620.1242014
2014-09-11 03:00:00,368.7,371.6,346.0,352.1,4244.26653802
2014-09-18 03:00:00,352.0,352.0,294.9,331.3,13366.00668331
2014-09-25 03:00:00,331.3,331.3,290.1,305.2,7953.95991641
2014-10-02 03:00:00,304.2,306.7,226.0,279.4,17731.57664899
2014-10-09 03:00:00,279.4,325.0,277.5,310.5,13565.72306397
2014-10-16 03:00:00,309.0,311.3,288.9,301.2,7627.59207226
2014-10-23 03:00:00,301.2,301.2,265.0,266.7,8266.72435509
2014-10-30 02:00:00,267.0,277.8,255.1,270.2,9626.62757657
2014-11-06 02:00:00,270.2,335.0,269.0,330.5,11803.82902253
2014-11-13 02:00:00,330.0,354.4,296.1,304.9,16799.3799728
2014-11-20 02:00:00,304.9,314.2,277.0,295.5,11320.08607469
