Datetime,Open,High,Low,Close,Volume
2017-12-18 02:00:00,0.0001,0.00024,5.5e-05,0.0001193,71077464.84
2017-12-19 02:00:00,0.0001193,0.0001386,0.0001106,0.0001255,22342972.34
2017-12-20 02:00:00,0.0001255,0.000135,0.0001016,0.000131,16497763.0
2017-12-21 02:00:00,0.000131,0.0001924,0.0001278,0.0001861,22528289.42
2017-12-22 02:00:00,0.0001861,0.0002067,0.0001648,0.0001995,14629567.21
2017-12-23 02:00:00,0.0001991,0.0002989,0.000198,0.0002807,17885475.38
2017-12-24 02:00:00,0.0002802,0.000315,0.0002475,0.0003132,8742946.6
2017-12-25 02:00:00,0.0003132,0.0005222,0.0003115,0.0005028,21552477.68
2017-12-26 02:00:00,0.0005003,0.0005305,0.0003067,0.0003969,26485016.16
2017-12-27 02:00:00,0.0003969,0.0003974,0.0003015,0.00033,16965211.11
2017-12-28 02:00:00,0.00033,0.000435,0.0003075,0.0004013,17053028.81
2017-12-29 02:00:00,0.0004013,0.0004128,0.000363,0.0003811,8111529.73
2017-12-30 02:00:00,0.0003811,0.000416,0.0003612,0.0004085,6585310.44
2017-12-31 02:00:00,0.0004087,0.0004159,0.00038,0.000386,4669981.97
2018-01-01 02:00:00,0.000386,0.0004789,0.0003765,0.0004589,8303799.97
2018-01-02 02:00:00,0.000457,0.0005168,0.0003525,0.000438,13491072.09
2018-01-03 02:00:00,0.0004377,0.0004999,0.000408,0.0004848,7759987.17
2018-01-04 02:00:00,0.0004848,0.0005548,0.0004523,0.0004843,10817886.04
2018-01-05 02:00:00,0.0004805,0.0005468,0.0003737,0.000402,13300850.06
2018-01-06 02:00:00,0.000402,0.000479,0.0003966,0.000454,9124152.21
2018-01-07 02:00:00,0.0004539,0.000665,0.0004424,0.0006099,15006587.99
2018-01-08 02:00:00,0.0006099,0.00072,0.0005962,0.0006901,10949049.98
2018-01-09 02:00:00,0.0006901,0.0008595,0.0006865,0.0008458,10781897.86
2018-01-10 02:00:00,0.0008488,0.0008685,0.000725,0.0007402,6527816.27
