Datetime,Open,High,Low,Close,Volume
2016-11-14 02:00:00,648.0,659.2,643.1,655.5,4654.02423669
2016-11-15 02:00:00,655.9,667.7,653.9,660.4,4839.896925
2016-11-16 02:00:00,660.0,697.3,659.0,692.8,9236.74905795
2016-11-17 02:00:00,692.7,699.9,677.8,690.4,5753.89465655
2016-11-18 02:00:00,690.4,710.4,685.1,705.5,5277.00980283
2016-11-19 02:00:00,705.5,714.9,691.0,705.9,2402.74423166
2016-11-20 02:00:00,705.9,710.0,670.0,688.7,6159.35666415
2016-11-21 02:00:00,688.6,701.4,686.5,694.5,3707.69472754
2016-11-22 02:00:00,694.8,713.5,689.0,705.3,6134.27066516
2016-11-23 02:00:00,705.3,707.6,692.1,702.9,5294.10562153
2016-11-24 02:00:00,702.9,705.0,692.1,700.7,4780.49046523
2016-11-25 02:00:00,700.7,702.4,691.3,701.0,3588.68713837
2016-11-26 02:00:00,702.3,702.6,685.2,694.4,2903.11352249
2016-11-27 02:00:00,694.4,699.1,688.1,691.4,1552.43546655
2016-11-28 02:00:00,691.4,698.5,689.0,694.3,3596.2108311
2016-11-29 02:00:00,692.8,695.9,690.0,690.9,3387.76773683
2016-11-30 02:00:00,690.9,703.8,689.8,701.8,4841.86480453
2016-12-01 02:00:00,701.8,712.5,699.3,707.8,4494.4006754
2016-12-02 02:00:00,707.8,736.0,706.6,728.9,7485.91070751
2016-12-03 02:00:00,729.9,729.9,713.1,722.1,2878.71045072
2016-12-04 02:00:00,723.2,735.1,719.2,732.8,2969.60599449
2016-12-05 02:00:00,732.8,735.1,702.0,706.4,6980.40830159
2016-12-06 02:00:00,704.6,720.0,704.2,717.7,5358.16599951
2016-12-07 02:00:00,717.7,724.8,711.9,717.9,4001.26214994
2016-12-08 02:00:00,719.5,729.9,712.9,724.7,5275.61779112
2016-12-09 02:00:00,724.7,735.7,724.3,733.9,3244.31288811
2016-12-10 02:00:00,733.9,738.2,732.6,734.8,2548.17428854
2016-12-11 02:00:00,734.7,735.1,723.5,731.2,2822.83903689
2016-12-12 02:00:00,731.2,743.4,730.5,736.9,4404.22838296
