Datetime,Open,High,Low,Close,Volume
2017-11-13 02:00:00,0.03189,0.050001,0.03189,0.037189,24395.443
2017-11-20 02:00:00,0.037297,0.0447,0.03427,0.036244,32231.42
2017-11-27 02:00:00,0.036231,0.037709,0.028066,0.028543,68350.745
2017-12-04 02:00:00,0.028557,0.029411,0.016016,0.01899,147719.329
2017-12-11 02:00:00,0.018909,0.033279,0.000189,0.027845,224625.129
2017-12-18 02:00:00,0.027845,0.045424,0.026602,0.03855,199404.673
2017-12-25 02:00:00,0.038635,0.041,0.031943,0.034658,92882.99
2018-01-01 02:00:00,0.034658,0.051118,0.03,0.0465,123479.155
2018-01-08 02:00:00,0.0465,0.052994,0.041665,0.048711,95506.851
2018-01-15 02:00:00,0.048711,0.052899,0.041672,0.042358,74924.644
2018-01-22 02:00:00,0.042184,0.04425,0.039,0.040238,42503.795
2018-01-29 02:00:00,0.040207,0.0465,0.036639,0.042032,75207.421
2018-02-05 02:00:00,0.041893,0.058957,0.040801,0.05387,81256.61
2018-02-12 02:00:00,0.053659,0.05532,0.042101,0.042878,46687.996
2018-02-19 02:00:00,0.04288,0.044902,0.0379,0.040838,41243.134
2018-02-26 02:00:00,0.040656,0.0415,0.03299,0.035477,30705.05
2018-03-05 02:00:00,0.035477,0.036109,0.03201,0.03223,30182.249
2018-03-12 02:00:00,0.032138,0.032477,0.027118,0.029732,34498.655
2018-03-19 02:00:00,0.029733,0.031184,0.027179,0.028196,44947.021
2018-03-26 03:00:00,0.028196,0.028493,0.02591,0.026698,34980.259
2018-04-02 03:00:00,0.026693,0.028287,0.025668,0.026123,30096.728
2018-04-09 03:00:00,0.026122,0.029956,0.02582,0.027837,58234.64
2018-04-16 03:00:00,0.027835,0.033156,0.027215,0.030864,88308.585
2018-04-23 03:00:00,0.030832,0.03504,0.0277,0.031213,85736.42
2018-04-30 03:00:00,0.031212,0.032894,0.0301,0.03018,82054.48
2018-05-07 03:00:00,0.030242,0.031108,0.027297,0.029899,56604.866
2018-05-14 03:00:00,0.029897,0.046063,0.029157,0.041125,664136.837
2018-05-21 03:00:00,0.04106,0.042575,0.0352,0.035599,158651.513
2018-05-28 03:00:00,0.035541,0.036,0.030784,0.032819,90852.423
2018-06-04 03:00:00,0.032819,0.033081,0.02925,0.029341,42080.258
2018-06-11 03:00:00,0.029429,0.031113,0.028125,0.0288,48184.545
2018-06-18 03:00:00,0.0288,0.030151,0.026379,0.027033,34176.867
2018-06-25 03:00:00,0.02703,0.028795,0.025804,0.02678,33025.216
2018-07-02 03:00:00,0.02678,0.029447,0.025512,0.025924,31236.23
2018-07-09 03:00:00,0.025922,0.0311,0.024235,0.027445,69104.973
2018-07-16 03:00:00,0.027445,0.03041,0.0242,0.025657,85094.771
2018-07-23 03:00:00,0.025656,0.028003,0.024357,0.0264,78383.189
2018-07-30 03:00:00,0.026397,0.02739,0.023921,0.025524,55604.8
2018-08-06 03:00:00,0.025599,0.027,0.0245,0.024835,58034.123
2018-08-13 03:00:00,0.024835,0.025537,0.020156,0.02186,67292.914
2018-08-20 03:00:00,0.021789,0.022071,0.01975,0.020178,42282.637
2018-08-27 03:00:00,0.020178,0.02279,0.01998,0.021347,71258.448
2018-09-03 03:00:00,0.021351,0.021953,0.01891,0.0191,52578.523
2018-09-10 03:00:00,0.019179,0.01947,0.012775,0.018311,66654.674
2018-09-17 03:00:00,0.018311,0.020141,0.017,0.019483,82356.7
2018-09-24 03:00:00,0.019431,0.022355,0.018864,0.019647,200093.816
2018-10-01 03:00:00,0.019646,0.020002,0.018635,0.018938,67114.686
2018-10-08 03:00:00,0.018938,0.019502,0.017218,0.017263,63876.734
2018-10-15 03:00:00,0.0173,0.019456,0.016336,0.019187,107231.492
2018-10-22 03:00:00,0.019187,0.020033,0.018148,0.01912,95482.319
2018-10-29 02:00:00,0.019086,0.019125,0.01797,0.018254,58041.319
