Datetime,Open,High,Low,Close,Volume
2018-08-12 15:00:00,0.014995,0.0157,0.014811,0.014851,6030.802
2018-08-12 19:00:00,0.014852,0.01503,0.01473,0.014858,5292.472
2018-08-12 23:00:00,0.014857,0.014998,0.014656,0.0147,4691.81
2018-08-13 03:00:00,0.014727,0.014734,0.014401,0.014734,10738.977
2018-08-13 07:00:00,0.014689,0.014933,0.014681,0.014794,5380.028
2018-08-13 11:00:00,0.014807,0.015105,0.01472,0.015053,5577.544
2018-08-13 15:00:00,0.015053,0.015087,0.014691,0.014751,7153.102
2018-08-13 19:00:00,0.01475,0.014938,0.0145,0.014503,10411.177
2018-08-13 23:00:00,0.014503,0.01463,0.013965,0.014006,7374.731
2018-08-14 03:00:00,0.014006,0.014049,0.013107,0.0138,20246.14
2018-08-14 07:00:00,0.01384,0.014206,0.013636,0.014179,9766.056
2018-08-14 11:00:00,0.014152,0.014197,0.01374,0.013803,5342.011
2018-08-14 15:00:00,0.013836,0.01385,0.013221,0.013514,7826.921
2018-08-14 19:00:00,0.013477,0.01352,0.013229,0.013348,4314.494
2018-08-14 23:00:00,0.01335,0.014025,0.0131,0.013606,8250.583
2018-08-15 03:00:00,0.013606,0.014448,0.013583,0.014321,8599.158
2018-08-15 07:00:00,0.014325,0.01438,0.014028,0.014073,4748.359
2018-08-15 11:00:00,0.014071,0.014085,0.013769,0.013858,5429.948
2018-08-15 15:00:00,0.013839,0.014298,0.0138,0.01425,6268.46
2018-08-15 19:00:00,0.014262,0.014473,0.013963,0.014002,7251.105
2018-08-15 23:00:00,0.014036,0.014476,0.013965,0.014211,3106.026
2018-08-16 03:00:00,0.014211,0.014318,0.014111,0.014273,4434.175
2018-08-16 07:00:00,0.014273,0.014346,0.014191,0.014275,6049.597
2018-08-16 11:00:00,0.014276,0.01433,0.014119,0.014285,4659.456
2018-08-16 15:00:00,0.014285,0.01445,0.014085,0.01428,8562.77
2018-08-16 19:00:00,0.01428,0.014482,0.014068,0.014373,7254.758
2018-08-16 23:00:00,0.01439,0.0145,0.014236,0.0144,3880.741
2018-08-17 03:00:00,0.0144,0.014816,0.014368,0.014689,8969.935
2018-08-17 07:00:00,0.014673,0.0149,0.014468,0.014886,7095.227
2018-08-17 11:00:00,0.014884,0.014935,0.014523,0.014602,5097.824
2018-08-17 15:00:00,0.014578,0.014882,0.014531,0.014785,6286.342
2018-08-17 19:00:00,0.0148,0.015,0.014777,0.014874,6101.671
2018-08-17 23:00:00,0.014875,0.0155,0.014841,0.015117,7021.525
2018-08-18 03:00:00,0.015118,0.016,0.0151,0.01533,10906.937
2018-08-18 07:00:00,0.01537,0.015801,0.015129,0.015296,13138.104
2018-08-18 11:00:00,0.015261,0.015981,0.015137,0.015793,7523.695
2018-08-18 15:00:00,0.015796,0.01621,0.01501,0.015138,12137.343
2018-08-18 19:00:00,0.015138,0.015259,0.014978,0.015131,5525.654
2018-08-18 23:00:00,0.015125,0.0154,0.015002,0.01539,3112.024
2018-08-19 03:00:00,0.015345,0.0155,0.015059,0.015137,6500.018
2018-08-19 07:00:00,0.015098,0.015204,0.015005,0.015059,3676.563
2018-08-19 11:00:00,0.015083,0.015263,0.014978,0.015226,7530.862
2018-08-19 15:00:00,0.015197,0.015278,0.014979,0.015052,8820.402
2018-08-19 19:00:00,0.015032,0.015193,0.0149,0.015145,5232.013
